video_id,video_title,views,video_likes,video_total_comments,author,text,published_at,like_count
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@AbbakarIsah-z6i,Wow 13 p,2025-09-02T07:12:40Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@YeimyDeJesús-i1l,N la casa y los tuve que tirarme en,2025-08-31T05:45:15Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@YeimyDeJesús-i1l,😅 N de la casa de la casa de las 5 yegue 1 la mujer mia para que,2025-08-31T04:52:29Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@ZxVo-d4z,١٣ميني😢😢حلووو جد نفس حقي,2025-08-27T19:43:32Z,1
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@keachanthey229,តម្លៃ,2025-08-26T23:41:58Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@NajmulHossin-ue8sy,Bright ektu bariye diye kahini dekhatese,2025-08-25T03:27:58Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@gaminSAF,Pro 13❤❤❤❤❤❤,2025-08-23T06:19:45Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@bibi_fan02,Sizce iphone 13 pro mu almalıyım yoksa düz 14 mü,2025-08-10T16:25:34Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@amareteyayen37,how mony price,2025-08-10T15:25:36Z,3
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@محمدعطيهخضيرقربان,ايهما احسن,2025-08-08T05:13:54Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@Damope.0,"Jesus is the one true God,Repent if you haven’t ❤❤it’s for ur own good pls❤",2025-08-06T14:23:50Z,119
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@kushuyamunuri3929,Sale,2025-08-03T12:17:41Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@Ashiq-oh4dr,Iphone 13. Pro,2025-08-03T10:35:05Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@MdAlAmin-p4q3e,❤❤,2025-08-01T10:22:54Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@Meleshik_pelmeshik,Bruh this normal 13 is fake,2025-07-30T10:42:23Z,1
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@akhilpatna,13 Pro is best my dad is iPhone Pro Max❤❤❤,2025-07-23T16:29:10Z,9
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@orleuArlan,күшті видео жарайсың😂❤❤❤,2025-07-23T09:17:10Z,2
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@MdJahangirHossien-r7v,হ্যালো ভাইয়া প্রাইস কত❤,2025-07-23T03:43:08Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@BanitaDevi-l9d9c,~`|♣♪√π÷×§∆\}{=″↓€¥™℅™®←¢>)]™™℅,2025-07-21T11:51:00Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@KawsarAhmed-cn9qd,13pro,2025-07-19T08:11:36Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@AwaisJutt-j6b,It is not 13 pro maybe pro max,2025-07-14T05:22:24Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@bake-ow5ty,Uffffff😮❤,2025-07-11T19:17:48Z,1
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@emineaslan3990,Bende 13 pro var aynı cekiyo,2025-07-11T09:07:30Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@misterfox5895,У меня 16 про на терабайт,2025-07-06T17:53:24Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@AgapitoCalipay,Wow nice phone iPhone,2025-07-05T10:14:39Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@SanjarMuhammadiyev-k6g,Oka 13 piro yangisi bormikan,2025-07-05T08:29:41Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@jesulsrandomaccountforyoutube,Team iphone 14 pro,2025-07-03T22:35:39Z,0
OcUQUuLnDt0,iPhone 13 Vs iPhone 13 Pro || Camera Zoom Test! #shorts,9051450,72123,237,@gnaybi1,Para qué me la eese,2025-07-02T22:44:10Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@kabaddilovers1390,Bro nothing 4a review panunga vangalama venama nu,2026-03-30T13:38:24Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ganesh0823ii,"Bro, Do Macbook Neo review",2026-03-30T12:20:02Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@rvishwa7913,bro vivo v70 review,2026-03-30T05:25:23Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@mr_althab,Realmi gt 8 pro review podunga,2026-03-29T08:08:59Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@aadhikeshavanaadhikeshavan2273,❤❤❤,2026-03-28T17:15:43Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@GEETHASIVAKUMAR-p2y,11000 sema worthy 😅,2026-03-28T12:06:47Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@karthick.jkarthikjayaraman8481,Marsqin mobile keypad  video bro,2026-03-28T10:28:39Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@user-harsi,Na mass 👏❤️‍🔥 na 😂,2026-03-28T09:29:06Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@venkadeshvelk7998,"Naa enime Iphone vanga maaten, 4 years la battery sethu pochu. Avlo price kuduthu waste, ethuku naalu android phone vaangikalaam",2026-03-28T08:42:05Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@no_body46,YouTube la reading la understand pannalanu wordings vachu screen eh cover pannitaga,2026-03-28T06:03:07Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@JishnuDakshin,Bro realme narzo 80 pro 5g unboxing video podunga,2026-03-28T05:50:35Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@prabakaran-7347,அதுக்கு இந்த ஃபோன் லான்ச் பண்ணாமலே இருக்கலாம். 17 வாங்கறவன் வாங்கிருப்பான்,2026-03-28T05:25:41Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ToplineEngineeringHarish,Moto signature review,2026-03-28T05:08:51Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Gaming_Tamilan_official,Oppo find n6 fold please review,2026-03-28T04:55:26Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@VFXMadhanEditz,Bro editing superannuation iruku eppadi pandringanu sollunga,2026-03-28T03:30:27Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@PriyanDarkdoomFirefang,Bro I need a best curved display under 20k battery is ok performance should be good and camera in future I should not get any problems,2026-03-28T01:49:18Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ParthaSarathi-oh7we,Yoooooooo nothing 4a pro review ennachu yaaaaaa edhaium kaanum bro daily vandhu vandhu paaken iilayeee 😅,2026-03-27T21:17:11Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vanniappan,Pro poco x8 pro review please,2026-03-27T17:43:11Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Mr_loner_96,Enaku giveaway kudunga😅,2026-03-27T17:42:11Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@_heart_hacker_prem_,Bro 17ipo tha vanguna 1min ku 1percent chrg erangudhu ella off panniyum,2026-03-27T17:38:44Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@muhammadafrah2545,bro a37 vs a57 review video podunga bro,2026-03-27T17:09:03Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vickvlogs7222,தல vivo x300 vs iPhone 17 compassion video பண்ணுங்க தல,2026-03-27T15:31:18Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@MullaikodiRamesh,Samsung Galaxy buds 4 pro review podunga,2026-03-27T14:59:35Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@007-Gaming-Broken,Epdi oru tech ytber ku mulayae illama iruku apple SE series stop panittu atha tha e series ah launch panirkanga se series la epdi new processor old camera vachi low budget nu sale panuvanga athu pola tha ithuvu,2026-03-27T14:56:49Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@JayanthiSivakumar-u2q2h,Nothing 4a review bro,2026-03-27T14:46:57Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@getearnst,Nothing 4a full review vennnum bro 🙏,2026-03-27T14:17:00Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@M_Petrz_Raj,Secondary phone for 50k to 70k ??broooooóooooóooooó😂😂😂😂😂😂,2026-03-27T12:25:29Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@knittinglovertamil4547,Bro Poco x8 pro please,2026-03-27T12:22:58Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Spiderman77777-a,Poco x8 review,2026-03-27T11:30:12Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@riyajahmed7690,16 plus 🔥 better than 16,2026-03-27T11:09:05Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@masterspeed5151,Thalaiva vera ragam 🎉🎉🎉🎉🎉🎉,2026-03-27T11:00:16Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@karunakarankothandaraman5635,Bro One plus nord 6 pathi video poduga please 🙏🏻,2026-03-27T10:46:29Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@திருடன்6428,❤❤❤❤good,2026-03-27T09:51:28Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@mrbebin8971,"Bro China network 10G vaainthachu 
India la yaaifpoim vaaruim 😂",2026-03-27T09:47:09Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vigneshm1879,Galaxy buds 4pro review bro,2026-03-27T09:37:07Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vigneshraj5453,IQOO 15R full review podunga bro,2026-03-27T09:22:10Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@aravv6363,Varathachanai star is back dii😂😂😂😂😂😂😂😂😂😂😂😂,2026-03-27T09:19:15Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@imperfect512,Ivanungala imnum video podranungala.. nalla subscribers uh yemathittu suthnanunga..,2026-03-27T09:12:34Z,6
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vimalrajm9369,Nothing 4a series review pls bro,2026-03-27T08:40:45Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@pavan_K_kotian,"Notch on the display is one of the worst design choices. The world is moving towards under-display cameras, but Apple is still using a large notch. A dot-style notch is at least better.",2026-03-27T08:12:27Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@parthibanu5530,Apo ipo eppavum en support unakku tha,2026-03-27T07:59:27Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@parthibanu5530,Vaa thalaiya vaa thalaivaa,2026-03-27T07:58:58Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@kumaranofficial_6598,macbook air advertisement vanthucha 😂,2026-03-27T07:53:37Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@kumaranofficial_6598,macbook neo advertisement vanthucha 😂,2026-03-27T07:53:07Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@mohamedhasby499,Anna Realme c51 a review podunga please 🥺,2026-03-27T07:53:00Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@dharshan_3456,macbook air advertisement vanthucha 😂,2026-03-27T07:52:17Z,54
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@dharshan_3456,macbook neo advertisement vanthucha 😂,2026-03-27T07:51:55Z,12
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@LakshmiraniJayapal,Na first comment,2026-03-27T07:23:42Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Madabin,varadharchanai is back diii,2026-03-27T07:22:15Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@V.dineshKarthick-j6t,Pro s26ultra vs iphone 17pro max comparesan video potuga,2026-03-27T07:20:38Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ImadBarakathali,Bro a57 and a37 review podunga pls 🙏❤❤❤,2026-03-27T07:14:36Z,2
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@loosepaiyan9996,That 😂😂😂,2026-03-27T07:11:52Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Sandyvlog08-vq2ef,Bro neo unboxing,2026-03-27T07:07:22Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@viswabaik2480,Honor magic' 8 pro air review poduingah,2026-03-27T06:49:28Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@manoj_45_143,Moto edge 70 fusion full review podunga anna,2026-03-27T06:35:46Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@naveens6356,What will you give special for audience after 2 million,2026-03-27T06:33:14Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@vetrivel5423,Hi❤🎉,2026-03-27T06:28:46Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@suriyanarayanan6800,"3.30 ellarum content creator 
Bro theriyum yarunu😂😂",2026-03-27T06:23:30Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@kratosgaming0205,"Best in review
Worked well in editing

🎉🎉🎉",2026-03-27T06:16:05Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@makkaley2117,Eppa editor avanga 3 perum apple 🍎 17e vachu seyya un panguku tharamana editing la seiya mothathula tharamana sampava video 😅👍,2026-03-27T06:14:03Z,28
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Raja-cn9xq,TSS outfit📈📈📈📈,2026-03-27T06:10:43Z,5
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@kamalraj1085,Bro vivo v70 konjam podu bro,2026-03-27T06:05:04Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Nandha-t5l,🎉🎉🎉🎉🎉,2026-03-27T05:52:52Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Sivapriya-ju5on,"00:00​ Intro
00:52​ iPhone 17e Unboxing
01:31​ iPhone 17e Colors
01:45​ iPhone 17e Display
03:02​ iPhone 17e Processor
03:25​ iPhone 17e Storage
03:44​ iPhone 17e Camera
04:10​ iPhone 17e Magsafe
04:46​ iPhone 17e Chip
05:20​ iPhone 17e Other Features
06:00​ Conclusion
************
Timestamp",2026-03-27T05:39:52Z,15
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@BaluBalu-pw4jb,Bro's content day by day 📈 📈,2026-03-27T05:38:50Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Tharun-1721,Nothing 4a review podhunga bro..,2026-03-27T05:36:31Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@maheswaranmani9532,yentha bajar bro  solurenga yentha area bro 70k kadikutha😳,2026-03-27T05:32:08Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ANGLINREEJIN,Congratulations road to 2million🎉🎉,2026-03-27T05:27:54Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@VigneshKumar-ru2bz,Poco X8 pro Video podunga Nanba,2026-03-27T05:27:44Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@SureshSuresh-kb5ox,Mac book Neo video please 😢,2026-03-27T05:17:19Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@SIVAKUMAR06-w5w,S26 vs iPhone 17 comparison podunga bro,2026-03-27T05:14:04Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@LaxmanRamasamy-n4h,2026 best mobile,2026-03-27T05:13:45Z,4
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@LaxmanRamasamy-n4h,🔥🔥🔥🔥,2026-03-27T05:12:24Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@NandakumarKrishna-h5d,Super bro,2026-03-27T05:11:36Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@AKD-j8o,3:35 A2D,2026-03-27T05:08:48Z,3
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@dharsh2_0-b9d,❤,2026-03-27T05:06:21Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@jesussong-g2x,Oppo reno 15 pro mini review podunga pro please,2026-03-27T05:05:50Z,3
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@dineshs7738,"AIIYA ANTHA OPPO FIND X9 REVIEW BRO, NANUM KETTUTE IRUKKAN,",2026-03-27T05:04:56Z,1
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@Vishva-v2b,Supperrr,2026-03-27T05:04:35Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@dhatch_rider_DRF,Super thala❤,2026-03-27T05:03:54Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@NagaRaj-wc1gc,BRO X300 BRO REVIEW,2026-03-27T05:03:14Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@rkatrocities-0,Va macha va macha,2026-03-27T05:02:40Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@ayahthi,mass ❤,2026-03-27T05:02:23Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@nithyasuresh6163,Super Bro ❤❤,2026-03-27T05:01:54Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@JeejabaiJeejabai-h1y,First comment pin bro,2026-03-27T05:01:47Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@RaviKumar-wr8oq,Samsung s 26 ultra anna,2026-03-27T05:01:35Z,0
NZV3sVFec0w,🍎 iPhone 17e - Power Ila da...❌  தவறு ✅🤦‍♂️..... ⭐ TechSuperStar ⭐,67897,3775,104,@SathiyaSathiya-r9n,Oppo a6x 5g review solunga bro please please please please please please please please please please please please please please,2026-03-27T05:01:25Z,0
